purchase_issue_id,source_tenant,updateInvoiceDetailsQuery,updateUnifiedVendorQuery,deletePurchaseIssueInvoiceQuery
860077,th214,"UPDATE th214.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 860077 AND invoice_id = 109590 AND invoice_no = '301308755';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 860077 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 186028 AND tenant = 'th214';",
860078,th214,"UPDATE th214.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 860078 AND invoice_id = 109486 AND invoice_no = '621/22/S/2604';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 860078 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 186028 AND tenant = 'th214';",
860079,th214,"UPDATE th214.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 860079 AND invoice_id = 49341 AND invoice_no = '1233708297';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 860079 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 186028 AND tenant = 'th214';",
860080,th214,"UPDATE th214.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 860080 AND invoice_id = 104270 AND invoice_no = 'SD2327122140';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 860080 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 186028 AND tenant = 'th214';",
860081,th214,"UPDATE th214.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 860081 AND invoice_id = 16640 AND invoice_no = '301342944';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 860081 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 186028 AND tenant = 'th214';",
860082,th214,"UPDATE th214.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 860082 AND invoice_id = 51292 AND invoice_no = '23201003313';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 860082 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 186028 AND tenant = 'th214';",
860097,th214,"UPDATE th214.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 860097 AND invoice_id = 1077856 AND invoice_no = '134363-SR';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 860097 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37640 AND tenant = 'th214';",
860098,th214,"UPDATE th214.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 860098 AND invoice_id = 846909 AND invoice_no = 'MH0200064928';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 860098 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37640 AND tenant = 'th214';",
860099,th214,"UPDATE th214.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 860099 AND invoice_id = 916870 AND invoice_no = 'ZD2451205757';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 860099 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37640 AND tenant = 'th214';",
709974,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 709974 AND invoice_id = 820261 AND invoice_no = 'AUDIT-1074';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 709974 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183381 AND tenant = 'th224';",
710905,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 710905 AND invoice_id = 820708 AND invoice_no = 'AUDIT-1080';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 710905 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183381 AND tenant = 'th224';",
712197,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 712197 AND invoice_id = 822360 AND invoice_no = 'AUDIT-9021';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 712197 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183381 AND tenant = 'th224';",
712217,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 712217 AND invoice_id = 822667 AND invoice_no = 'AUDIT-9019';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 712217 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183381 AND tenant = 'th224';",
717863,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 717863 AND invoice_id = 823912 AND invoice_no = 'AUDIT-9084';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 717863 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183381 AND tenant = 'th224';",
726946,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 726946 AND invoice_id = 825835 AND invoice_no = 'AUDIT-1537';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 726946 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 60526 AND tenant = 'th224';",
729696,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 729696 AND invoice_id = 828094 AND invoice_no = 'AUDIT-9239';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 729696 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183381 AND tenant = 'th224';",
730509,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 730509 AND invoice_id = 828584 AND invoice_no = 'AUDIT-8170';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 730509 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183381 AND tenant = 'th224';",
732734,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 732734 AND invoice_id = 829225 AND invoice_no = 'AUDIT-1597';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 732734 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183381 AND tenant = 'th224';",
732751,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 732751 AND invoice_id = 829363 AND invoice_no = 'AUDIT-8418';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 732751 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183381 AND tenant = 'th224';",
732876,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 732876 AND invoice_id = 829740 AND invoice_no = 'AUDIT-8439';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 732876 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183381 AND tenant = 'th224';",
766760,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 766760 AND invoice_id = 820269 AND invoice_no = 'T0223-25A0000331';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 766760 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37886 AND tenant = 'th224';",
766762,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 766762 AND invoice_id = 822984 AND invoice_no = 'T0223-25A0000631';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 766762 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37886 AND tenant = 'th224';",
767605,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 767605 AND invoice_id = 760901 AND invoice_no = 'DL0123525444';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 767605 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37886 AND tenant = 'th224';",
773325,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 773325 AND invoice_id = 718205 AND invoice_no = 'A-24-004482';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 773325 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37923 AND tenant = 'th224';",DELETE FROM th224.purchase_issue_invoice WHERE purchase_issue_id = 773325;
773362,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 773362 AND invoice_id = 717483 AND invoice_no = '3194326106';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 773362 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 31162 AND tenant = 'th224';",DELETE FROM th224.purchase_issue_invoice WHERE purchase_issue_id = 773362;
773363,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 773363 AND invoice_id = 712785 AND invoice_no = '3194324682';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 773363 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37882 AND tenant = 'th224';",DELETE FROM th224.purchase_issue_invoice WHERE purchase_issue_id = 773363;
773364,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 773364 AND invoice_id = 725369 AND invoice_no = '3194329237';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 773364 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 73034 AND tenant = 'th224';",DELETE FROM th224.purchase_issue_invoice WHERE purchase_issue_id = 773364;
773365,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 773365 AND invoice_id = 701576 AND invoice_no = '3194322042';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 773365 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 73034 AND tenant = 'th224';",DELETE FROM th224.purchase_issue_invoice WHERE purchase_issue_id = 773365;
773367,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 773367 AND invoice_id = 821095 AND invoice_no = '3194343262';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 773367 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37928 AND tenant = 'th224';",DELETE FROM th224.purchase_issue_invoice WHERE purchase_issue_id = 773367;
773368,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 773368 AND invoice_id = 817127 AND invoice_no = '3194341360';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 773368 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37928 AND tenant = 'th224';",DELETE FROM th224.purchase_issue_invoice WHERE purchase_issue_id = 773368;
773369,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 773369 AND invoice_id = 734463 AND invoice_no = '3194332680';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 773369 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37928 AND tenant = 'th224';",DELETE FROM th224.purchase_issue_invoice WHERE purchase_issue_id = 773369;
773370,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 773370 AND invoice_id = 809797 AND invoice_no = '3194338707';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 773370 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37928 AND tenant = 'th224';",DELETE FROM th224.purchase_issue_invoice WHERE purchase_issue_id = 773370;
773378,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 773378 AND invoice_id = 712866 AND invoice_no = '3402295822';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 773378 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 73034 AND tenant = 'th224';",DELETE FROM th224.purchase_issue_invoice WHERE purchase_issue_id = 773378;
773380,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 773380 AND invoice_id = 698838 AND invoice_no = '3402292350';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 773380 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37886 AND tenant = 'th224';",DELETE FROM th224.purchase_issue_invoice WHERE purchase_issue_id = 773380;
773603,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 773603 AND invoice_id = 837803 AND invoice_no = 'T0427-25A0011686';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 773603 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 31162 AND tenant = 'th224';",
773605,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 773605 AND invoice_id = 836460 AND invoice_no = 'T0427-25A0010310';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 773605 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37882 AND tenant = 'th224';",
773608,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 773608 AND invoice_id = 837386 AND invoice_no = 'T0427-25A0011160';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 773608 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 73034 AND tenant = 'th224';",
773617,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 773617 AND invoice_id = 836728 AND invoice_no = 'T0427-25A0010540';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 773617 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37886 AND tenant = 'th224';",
773800,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 773800 AND invoice_id = 729768 AND invoice_no = '4304166996';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 773800 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 31162 AND tenant = 'th224';",DELETE FROM th224.purchase_issue_invoice WHERE purchase_issue_id = 773800;
773801,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 773801 AND invoice_id = 657528 AND invoice_no = '4304139945';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 773801 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37882 AND tenant = 'th224';",DELETE FROM th224.purchase_issue_invoice WHERE purchase_issue_id = 773801;
