purchase_issue_id,source_tenant,updateInvoiceDetailsQuery,updateUnifiedVendorQuery,deletePurchaseIssueInvoiceQuery
769725,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 769725 AND invoice_id = 843349 AND invoice_no = 'T0223-25A0002801';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 769725 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 210683 AND tenant = 'th224';",
769788,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 769788 AND invoice_id = 843792 AND invoice_no = 'T0427-25A0014860';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 769788 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 210683 AND tenant = 'th224';",
771039,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 771039 AND invoice_id = 694406 AND invoice_no = 'MYP-24-193300';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 771039 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 210683 AND tenant = 'th224';",DELETE FROM th224.purchase_issue_invoice WHERE purchase_issue_id = 771039;
771048,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 771048 AND invoice_id = 594352 AND invoice_no = 'MYP-23-287026';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 771048 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 210683 AND tenant = 'th224';",DELETE FROM th224.purchase_issue_invoice WHERE purchase_issue_id = 771048;
771393,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 771393 AND invoice_id = 695501 AND invoice_no = 'MYP-24-192543';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 771393 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 210683 AND tenant = 'th224';",DELETE FROM th224.purchase_issue_invoice WHERE purchase_issue_id = 771393;
771395,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 771395 AND invoice_id = 635799 AND invoice_no = 'MYP-23-466674';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 771395 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 210683 AND tenant = 'th224';",DELETE FROM th224.purchase_issue_invoice WHERE purchase_issue_id = 771395;
773325,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 773325 AND invoice_id = 718205 AND invoice_no = 'A-24-004482';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 773325 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37923 AND tenant = 'th224';",DELETE FROM th224.purchase_issue_invoice WHERE purchase_issue_id = 773325;
773362,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 773362 AND invoice_id = 717483 AND invoice_no = '3194326106';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 773362 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 31162 AND tenant = 'th224';",DELETE FROM th224.purchase_issue_invoice WHERE purchase_issue_id = 773362;
773363,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 773363 AND invoice_id = 712785 AND invoice_no = '3194324682';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 773363 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37882 AND tenant = 'th224';",DELETE FROM th224.purchase_issue_invoice WHERE purchase_issue_id = 773363;
773364,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 773364 AND invoice_id = 725369 AND invoice_no = '3194329237';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 773364 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 73034 AND tenant = 'th224';",DELETE FROM th224.purchase_issue_invoice WHERE purchase_issue_id = 773364;
773365,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 773365 AND invoice_id = 701576 AND invoice_no = '3194322042';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 773365 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 73034 AND tenant = 'th224';",DELETE FROM th224.purchase_issue_invoice WHERE purchase_issue_id = 773365;
773367,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 773367 AND invoice_id = 821095 AND invoice_no = '3194343262';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 773367 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37928 AND tenant = 'th224';",DELETE FROM th224.purchase_issue_invoice WHERE purchase_issue_id = 773367;
773368,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 773368 AND invoice_id = 817127 AND invoice_no = '3194341360';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 773368 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37928 AND tenant = 'th224';",DELETE FROM th224.purchase_issue_invoice WHERE purchase_issue_id = 773368;
773369,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 773369 AND invoice_id = 734463 AND invoice_no = '3194332680';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 773369 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37928 AND tenant = 'th224';",DELETE FROM th224.purchase_issue_invoice WHERE purchase_issue_id = 773369;
773370,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 773370 AND invoice_id = 809797 AND invoice_no = '3194338707';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 773370 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37928 AND tenant = 'th224';",DELETE FROM th224.purchase_issue_invoice WHERE purchase_issue_id = 773370;
773378,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 773378 AND invoice_id = 712866 AND invoice_no = '3402295822';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 773378 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 73034 AND tenant = 'th224';",DELETE FROM th224.purchase_issue_invoice WHERE purchase_issue_id = 773378;
773380,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 773380 AND invoice_id = 698838 AND invoice_no = '3402292350';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 773380 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37886 AND tenant = 'th224';",DELETE FROM th224.purchase_issue_invoice WHERE purchase_issue_id = 773380;
773603,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 773603 AND invoice_id = 837803 AND invoice_no = 'T0427-25A0011686';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 773603 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 31162 AND tenant = 'th224';",
773605,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 773605 AND invoice_id = 836460 AND invoice_no = 'T0427-25A0010310';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 773605 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37882 AND tenant = 'th224';",
773608,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 773608 AND invoice_id = 837386 AND invoice_no = 'T0427-25A0011160';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 773608 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 73034 AND tenant = 'th224';",
773617,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 773617 AND invoice_id = 836728 AND invoice_no = 'T0427-25A0010540';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 773617 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37886 AND tenant = 'th224';",
773800,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 773800 AND invoice_id = 729768 AND invoice_no = '4304166996';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 773800 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 31162 AND tenant = 'th224';",DELETE FROM th224.purchase_issue_invoice WHERE purchase_issue_id = 773800;
773801,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 773801 AND invoice_id = 657528 AND invoice_no = '4304139945';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 773801 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37882 AND tenant = 'th224';",DELETE FROM th224.purchase_issue_invoice WHERE purchase_issue_id = 773801;
773802,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 773802 AND invoice_id = 703700 AND invoice_no = '4304157187';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 773802 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 191768 AND tenant = 'th224';",DELETE FROM th224.purchase_issue_invoice WHERE purchase_issue_id = 773802;
773803,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 773803 AND invoice_id = 729768 AND invoice_no = '4304166996';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 773803 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37882 AND tenant = 'th224';",DELETE FROM th224.purchase_issue_invoice WHERE purchase_issue_id = 773803;
773804,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 773804 AND invoice_id = 703606 AND invoice_no = '4304155242';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 773804 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 73034 AND tenant = 'th224';",DELETE FROM th224.purchase_issue_invoice WHERE purchase_issue_id = 773804;
773805,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 773805 AND invoice_id = 725168 AND invoice_no = '4304164726';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 773805 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37882 AND tenant = 'th224';",DELETE FROM th224.purchase_issue_invoice WHERE purchase_issue_id = 773805;
773849,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 773849 AND invoice_id = 730262 AND invoice_no = 'IN0724003413';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 773849 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 31162 AND tenant = 'th224';",DELETE FROM th224.purchase_issue_invoice WHERE purchase_issue_id = 773849;
778410,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 778410 AND invoice_id = 819612 AND invoice_no = 'T0223-25A0000256';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 778410 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 73034 AND tenant = 'th224';",
778414,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 778414 AND invoice_id = 840484 AND invoice_no = '20425-SR';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 778414 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 73034 AND tenant = 'th224';",
779932,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 779932 AND invoice_id = 880358 AND invoice_no = '7123000768';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 779932 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 73034 AND tenant = 'th224';",
779934,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 779934 AND invoice_id = 818691 AND invoice_no = '241412154448';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 779934 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 73034 AND tenant = 'th224';",
781186,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 781186 AND invoice_id = 844063 AND invoice_no = '21871-SR';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 781186 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37886 AND tenant = 'th224';",
781255,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 781255 AND invoice_id = 818095 AND invoice_no = 'T0223-25A0000036';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 781255 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37886 AND tenant = 'th224';",
794574,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 794574 AND invoice_id = 867934 AND invoice_no = '290923745';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 794574 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37923 AND tenant = 'th224';",
794575,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 794575 AND invoice_id = 909965 AND invoice_no = 'GGCINV2512213';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 794575 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37886 AND tenant = 'th224';",
794732,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 794732 AND invoice_id = 873297 AND invoice_no = '3853014058';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 794732 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37923 AND tenant = 'th224';",
796123,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 796123 AND invoice_id = 851728 AND invoice_no = 'PD0407-25A000555';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 796123 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37886 AND tenant = 'th224';",
796125,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 796125 AND invoice_id = 851728 AND invoice_no = 'PD0407-25A000555';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 796125 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37886 AND tenant = 'th224';",
